created_at,screen_name,text
2015,lau1990samarahan,the band at pub is amazing however the sandwich at indo mart is expensive ~~ zzz 20k rupiah   but be careful with the angkut(van) and taxi driver.. they like to cheat
2015,harry_mdj,it a street with many cafe and/or bistro it's a nice place to have a cup of coffee or a bottle of cold beer at dusk or evening the pavement is perfect to pedestrian with so many indie art gallery  alongside the road
2015,AchmadMaulana,surrounding of old building with some of the Gothic style building night life experience and shopping arcade with many of them blend of Sundanese culture met colonialism eras culture and lifestyle   recommended for sight seeing after 3 Pm as its will bit crowd and traffic jam
2016,Bee,We pass this street few times.. But its always packed... I suggest to walk around this area... There are lots of choices of food and some cafes... The buildings are old type.... Its very famous area for tourist
2016,AdriRozaliSandi,It is crowded area  Many expensive restaurants  Many hotels  At the end it is kinda unfamiliar for pedestrian  Please bring it back the old memories  Sets some Street food stall in traditional way
2016,RadityaO,Oftenly visit this road regulary hang out in many cafe and restaurant from time to time when im still in bandung since 2007  Plus : -original layout old historical place where you can find numerous place to choose whether to eat hang out or just spend time -many main event
2016,IviLeong,Braga street is a street full with restaurant cafe and one shopping centre. After raining it was cool around. The Braga Citymall you should go and visit. Because The Sport Warehouse was inside. You can found cheaper and original made shoes sport wear there.
2016,M.Farrag,Nice street.  Chezbon hostel there is Excellent. The restaurants are very good. You will find there some art
2016,JovinaJakarta,Need more nice bar and developing the old town here. Found the fact that this place is actually nice to be developing with arts and past history. One of the good spot for tourist attraction but need some improvement from the government.
2015,EfaF,I love every corner in Braga throw back time to the past feel old town atmosphere in bandung. Bandung called paris van java  braga was one of center of paris corner braga was so famous as entertainment place and still look like before. I love art deco building in braga
2016,KurniawanArifMaspul,I have just walked in here yesterday and so many times I have experienced walked and drink in some coffee shops. They offers great historic building since 1700 built by Dutch East Indies a must visit place when you go around Bandung city.
2016,omietobs,Getting more and more crowded. Too much modern neon signs cafe and also hotel building that make this street reduce its beauty. Only some buildings are still kept in their original state.
2015,ZetZ,Long stretch of bars restaurants and art shops. Nothing much you can do here except for nice dinner/drinks with friends/family.
2015,Alghofaili,I think this every visitor should visit this alley especially at night dinner nightlife and souvenirs
2015,silvusaak,Come early they close around midnight but this is the best you can get in Badung. Pool beers life music.
2016,mulberry888,Sorry but i don't see why this is a tourist attraction. We went on a Sunday evening and noticed most shops are closed or not yet open..? People sitting on the benches along the street and chain-smoking. It was rather unpleasant walking along that road due to all that 2nd hand
2016,GilangM,Braga offers you heritage building (most of them built in art-deco style) as well as cultural and culinary festival take place once every two weeks. Some of the old building serve as historical footprints of the famous Asia-Africa Conference held there in 1955 (There is a
2016,CutAlizaL,Surely best! The ambience of the old times that never faded from Jl Braga but everything just turns better! Stay with the old concept but serves many modern tasty restaurant like Bandung Suki street-side Braga ice cream and also the old time best restaurant Braga Permai. You
2016,JulianaJumat,Waste of time to go there. Shops selling paintings of which not sure if anyone will buy them. The Mall is so dead.
2016,YudiH,This street very famous in Bandung you can see old Bandung architecture building has some ethnic souvenir shop.
2016,VidhiG,Jalan Braga is a really good place to hang out with friends on an evening and just chill walking around the place or hanging out in the square next to the Asia Afrika Museum or in one of the restaurants/ bars chatting away. Generally you would find at least a few playing live
2015,Joyce_Law86,Just a very small shopping mall with mostly food establishments and a starbucks   Really NOTHING to shop what to expect? Bandung is just that boring.
2016,User_Account_4592,Not a big deal just a strip of F&B establishments and some shops.  No big deal.  Nothing to take notice of.  But nice to have to tap into.  Keep your expectations low and you'll be satisfied.
2016,Sekarmelati,This was my first time at Braga. I just think that braga is bandung's kemang (jakarta) but more comfortable because the chair is provided along the street so the pedestrian can sit there and the atmosphere was more friendly and better. There are many restaurant along the street.
2016,lefebo,Been waiting for years but now a special one has risen! Antique-looking street lights smooth pavement with creative details public seats cosy eateries and coffeeshops art-galleries and fashion. The atmosphere brings back some (not necessarily dutch!) old classic glory of
2016,VickyB,If you feel like sight seeing Bandung please put braga on your top of the list. The pedestrian is clean many cafes if you want to grab some snacks they have good restaurants as well if you want some heavy meal there's a little Starbucks for pick-up drink and I love how it's
2016,siskahermawan,All the way of the street consist of old cafe's and bars. If you are a street photography there are a lot of spot that you can take the picture.  The beers here are quite cheap include the cocktails. Jump in to classic rock cafe if you like all classical rock performance they
2016,FinkaNurI,Recognized for its thriving streets lined with centuries-old historic buildings independent boutiques and vibrant art gallery. Experience Braga's booming culinary scene.
2016,SuciptoS,Good place to relax you can choose from beer house  live music all kinds of food karaoke and other stuffs
2015,Ferry_Kasenda,Braga.. is well known as a historical street and famous street at bandung.  This area have so many old building and it's also not far to the asia afria street which they have venue held the Asia-Africa Confrence.  at BRaga street nowdays as a place for shopping and for having
2016,kopgy,braga is good place to see the heritage building. Nowadays braga is full of food stores. from dutch cuisine up to local cuisine are available here. there is also budget hostel named chef bon. it cost Rp 150k per night. really recommended place to visit.
2016,DavidC,We visited Jalan Braga in February and it has great shopping and eateries along this street. Bandung has a lot to offer in this regard.
2016,RickyS,Lots of bars quite a lot of westerners at night. Nice place to walk around and see when you visit the town. Braga Permai is a nice place to eat. It is only a short stretch of street but lively at night.
2016,Mathilda20,Its an old city part of Bandung. Located in downtown surrounded by old buildings and old hotels. Went there at night time had long walk looking around cafes and restaurant and museums.  Went for sightseeing at the evening I suggest would be much better for taking pics.
2016,IraRahmayanti,This is one of the oldest road in Bandung also one of the most glamorous one on its time and still is. This is the very road that witnessing the growth of  Bandung. This is the road when wealth is shown on its day. But still now Braga has its own glow. Some of the old store
2015,HubD,My family really like the ambience of braga street especially in sunday..I think braga will be attracted more people to feel bandung in the past time..
2015,TedjoBoogieT,braga is always deliver one of the feeling attached to bandung as the city build with dutch and europeans influence and ambiance as they called the Paris Van Java... you can feel the colonial's ambiance and bring the old ear back to memory (even if your not having one...
2016,SFO_Drew,It is unfortunate that there is so much traffic as this could be a lovely pedestrian-only walking street. Many benches for sitting and people-watching. Lots of artists selling paintings (or painting your portrait) and a few decent restaurants. City Walk mall is still not
2016,hitapriyas2015,Braga street is a Bandung institution already ....... Nice for strolling a cup of coffee and sipping your tea ...... Many good coins for se detente ..... Do not forget your Braga Permai .... a good restaurant you can sit down ... read your Reader's Digest .... Its ice cream
2016,AndrewD,Had dinner at Braga Permai. A large restaurant with lovely terrace and east/west menu. Great setting and people watching. Reasonable price with good wine and beer list. A lively street indeed.
2016,HenryH,In this walking street you will find a lot of canvas a long the street beside cafe bar and restaurant.   This street consist of old architecture buildings that also connected to some villagers area.   During the night some attraction also available such as music street and
2015,ChristinaLea,nice place many restaurant around and of course place to stay. place that nice on day and night time. place to hang out and even listen to music.
2015,it,an old place to go thru to see old colonialized bandung at reconditioned condition ... have the same old food at braga permai
2016,RizalP,If you looking for Bandung in the past just walked by this Braga street lots of heritage building with nice path walk. nice place to take pictures.
2016,RajaL,Good many choices in food and in all price levels. Good shopping. Also good night life on Saturday nights. Expats please choose your companions from inside bars
2016,PhiSomchai,We went to Jalan Braga at night and the street was very well lit.  Many of the buildings along the street were of colonial Dutch style which made them look very interesting.   It was very lively as the street was filled with many cafe pubs and restaurants.  Many local and
2016,kamarasamanmnoor,Paintings available on both sides of the street. Reasonable prices. Hot spots for night life.  The street preserved heritage and colonial buildings to recall the past.Loved the restaurants around for varieties choices of food - local and western.
2016,Sutanto2016,They have so many different souvenir shops and very good to try Nasi goreng in a Restaurant in jalan braga this street was from Holland colony and the old building is very interest.
2015,Apsha,Braga is one of historic street in bandung. You can find some painting arts here. Some painters sell it with an affordable price. When you walk at this street you can feel that you are in europe paris or holland at 1950. The street is relatively clean. For some weekend/
2015,DaveAlexius,I was here in December 2015. I came to Hangover Cafe in the night and stayed at a backpacker hostel ChezBon just next to the cafe. In the next morning when I was hanging out walking along the street Jalan Braga I saw many tourists were taking photos of their selves like
2016,LuciferM,the most wanted place to see the iconic of bandung. the old style but it's make us miss bandung so much
2015,AriHuniarto,This street was very iconic in Bandung since Dutch colonialism its a prestigious areal a lot of store sell luxurious product from anywhere and now still prestigious place you can feel the vibrant of Bandung at here.
2016,EllaY,Accidentally passed this area. Other side of Bandung that worth to see. Unique building crowded this area completes my trip 😊
2016,IrmayantiM,hospitality warm..still the number one for foreigner visitors many updates hotels Braga culinary foods Braga car free night
2016,HgLoria133,I used to live in Bandung for a few years back then so I am pretty familiar with the transformation of this street. Nowdays this street is getting better and alive with many newly opened restaurants and existing-old-school restaurant too. It is an old part of Bandung wif lits
2015,SitaS,Unlike its old face the new Braga has so much to offer! The uniquely decorated bars and cafes are point of attraction that will make people stop for a drink or a selfie. The wide side walk and benches are other plus points  that makes people love to hang out around Braga!
2016,mrabdulhalim,Jalan Braga in the heart of Bandung is unique. The mixture of the colonial and the Indonesian new makes it a place not to be missed by visitors.  First one will be rightly challenged to choose from the food served on this street. Pasta steaks spicy duck & chicken Javanese
2015,Tsue,You can find Bars restautants shopping area with colonial architectures nice cool weather and several good international chain hotels are available there.
2015,RobinB,This is the best place to take a night stroll. You can enjoy walking through dutch colonial buildings take a walk to Alun Alun or enjoy some street performance.  There are also a lot of hotels restaurants and bars around.
2016,BachtiarK,Nice architectural street in bandung nightspots for dining hangouts drinks coffee.  Try Braga Art Cafe nice affordable dining coffee with Indonesian grounds./ beans.
2016,Sierraliu,Very nice for a city walk a lot of beer house and also a good spot for street photography. You can have an enjoyable walk with your partner here.
2015,jule_maria,Many shops at Jl. Braga Bars and restaurants. Went here during the night Halloween had some street artist dressed up and walked around.
2016,DesniarB,not so special its like walking in past decades they have many option for restaurant maybe need more place like cafe to enjoy the tea or coffee
2015,abeadera,Good place with many cafes and i enjoyed here when celebrating new years and enjoying the ambience of ancient bandung
2016,RosanaRotani,This area is good to walk and hang out. There are some good cafe with reasonable price good food or just walk through the street on the way to Alun-Alun area to feel the real Bandung in most Art Deco buildings.  There are a lot of good spots for Photo Shooting.  Although this
2015,GedeBudiS,Dutch colonial memories reflected by the architecture of the buildings. The activities occupying the buildings are mostly modern. Many young generations visit this street to hang out or/and to do selfie. The growing of small restaurants makes the area as one of the favorite
2016,AndrieS,Braga street was one of most poppular bandung destination. There's a lot of haritage building. In the past braga street was the center of bandung fashion whatever happening in Paris will soon update in this place so this in the biggining of bandung paris van java. A lot of
2016,Nila,Hey its bandung's ! So i think its okey if it's crowded.. And i love for every little thing in this city yesterday we just past the street it has traffic we saw many puppets in the street many 'jadoel' coffee shop many antiques shop
2016,rhians,A bit crowded. There are few bar and place to hangout. When you find the great spot time are run much faster
2016,Agungsbatu,Often through several times on foot but yes normal not special unless there is a specific event. but can be found in the painting shop here.
2015,Dheepa,This street has became more beautiful than before. When I was living in Bandung it was like an abandoned area. But last time I visit after moving out of town it has transformed to an up and coming street where we can hang out and take a walk especially at night where it's
2015,Sim,It is worth a visit and not at all difficult to find. Ask anyone and they will help you reach this place!
2015,YaziS,If we went to bandungstraight in our mindjln bragaduring the night was very alivewith people are enjoying the night theres a bar restaurant cafeall kinf off food you can findits like small kuta street back in 2000also you can very easy to find street food
2015,AAA20102011,My parents remembered this street as THE PLACE to go during their teenage years. That time has PASSED. Three quarters of the street had properties which were NOT even tenanted. A rather dead street.
2015,bersama,Jalan Braga is very funtastic place to walking around with your couple because the view and cafe on Jalan Braga give you wonderfull memories was visit to Bandung  Indonesia... Indonesia Bagus....!!!
2015,wp42356,Crowded avenue so many great angle to take picture. You can find food easily here western local coffee shop bar. I always stay at Braga each time I go to Bandung. Near to zero km.
2015,Kelby_Tirtabudi,A one way road with a lot of cafes on right and left. A very good place to hang out with your friends and enjoy a historical road since Nederlands-Indie time. Its unique architecture is conserved thus is a great spot for photography with colonnial theme and when you are visiting
2015,LyanaI,Full of life band everywhere. Shop is open until 4am. Starbuck available. 24hours shop also available. Not advice to bring young children. Day time you can do shopping and walking distance to Pasar Baru for shopping. Polo shop is also near.
2015,HusinWidjaja,Braga Street is one of the historical streets in Bandung. Many of the buildings are still kept in their original state. A must visit if you travel to Bandung.
2015,HarlanD,This street used to be really beautiful an art deco architectural display area. However it has been neglected for too long. Under the new popular mayor (the previous long serving mayor is now in jail due to massive corruption) gradually things are getting better but still
2015,RaynW,I've been here several times theres plently decent pub and bars around to chill or just to get some liquors also some restaurants and cafes if you need to fill your empty stomach or to hang with family and friends  Theres also one mall but i never got inside ;p  The drawbacks
2015,WijoyoS,If you love a historic and old building and you have completed all of your shopping list in Bandung then this is one of the must visit place. And as a bonus if you visit after sunset you also beers there are several bars in this street.
2015,shagit,This whole stretch of road I think the only road without tarmac. The place supposed to be a walking street but vehicles still passed there. This street looks similar to any street in Europe. The government still preserve Dutch colonial look which was really great. Along this
2015,ida_srini,old town street full of memories. I love vintage restaurant here with old architecture building and the ambience
2015,astridnadyaa,Braga street has lot of cafes and restaurants to offer the famous one is Braga Permai. You can find few mini market Starbucks and Braga City Walk Mall also. It is quite near to Asia Afrika Street which is just renewed recently.
2015,BangFei,As a fifties couple we tried to enjoy the environment of Braga few days ago. It seems nice place to walk and refresh your intimate memory with my spouse. However we cancelled it due to traffic jams and difficulties of parking at that busy time. Lucky you if you have got a
2015,RhezaP,Colonial Herritage. You can find a several restaurant. Braga Permai Restaurant. Sumber Hidangan Resto and Bakery.French Bakery Canary Bakery etc.For the Hotel you can find Gino Feruci Hotel Aston Braga Hotel Fave Hotel
2015,rifkyrestu93,For many decades Braga Street is famous for its colonial vibes that can make you feel like visiting Europe. One of the best place to visit is Braga Permai restaurant. This restaurant serves Indonesian and international food with some live music on the weekend. One European
2015,ParlindunganMarpaung,Jalan Braga is historic walk and more heritage building. There are point shoot for photograph and chairs for relax. Restaurant in jalan braga prepare from Early morning until midnight and delicious and variative menu. The staffs are friendly and helful
2015,RahadianS,From Braga street we can walk to alun alun AsianAfrika museums masjid agung many spa place and easy access to get Damri bus to other tourist place.
2015,dead_cobain,If you look for nightlife in Bandung this is the place. You can find many entertainment places around this street.
2015,syazrinzulfakar,The building was well maintained since from the colonial era. you can fine so many unique restaurants along the road. Enjoy the street art along the way
2015,n_wiedenhof,Jalan Braga the old colonial Braga weg mid town is the place for night life.. Problem is the awful noise in the evening produced by mega boosters producing 'music'. Up growing generation will be deaf soon. But no problem as they permanently look at their smart phones
2015,Paizal,to those like to explore night live and enjoy the live local performance this is the right place to be. a lot of coffee shop n food is good too. During a day u'll see a lot of painting a long the street. Jl. Asia Afrika was at the end of Jl. Braga where u can see Masjid
2015,KhadijahK,There's road closure on weekends just to let people walk thru the streets and sight seeing.... mostly for tourist....
2015,MsseventeenK,Got confused looking for a nice hangout place in Bandung then my local friend recommended this area and we were beyond happy to came there! this area pretty much look alike jalan legian in bali but much better cleaner not really long way to traffic and so much options of a
2015,milanapandanwangi,only 10 minutes from the hotel where  I stayed we took small walk and enjoy this narrow street with walking path. Painters use the pedestrian to display their work many cake shops coffee shops and some antique store are here
2015,Alfeen,A young cool hip and happening area. Many live band cafe and bars in this area. Pool arena family karaokes and good food. My family and I enjoyed walking along the streets and sit in at dangdut cafe eating delicious indonesia cuisine while watching the old folks dancing.
2015,letyfran661,The famous street in Bandung a lot of food vendor artistic building but too bad the motorcycles make it crowded.
2015,MasOgud,many historical building around Jalan Braga.. Cafe with the characteristic of each  near from Train Station and Town Hall.. if you comes to bandung not complete without visiting Jalan Braga..
2015,NandangMH,When you have an opportunity visit Bandung you have to take a walk to Jalan Braga at night. You can find many restaurant and cafe shop including pub and K-Ok.  You will enjoy it.
2015,WillSW6,Well worth a visit if you fancy a night out in Bandung many bars and restaurants. Well to North Sea bar but liked the look of Classic Rock also
2015,AdelinaGulleson,Very unique place. Nice cafes / restaurants. However the traffic could be very busy there. It would be very nice if they apply some rules that limit the traffic for the sake of the visitors/tourists.
2015,DeisyL,Nice place to walk n chill. Many good food and cool restaurant. I can't remember the name of one small cozy cafe. But their food are excellent and the staff are amazingly helpful and friendly.  I will surely go back there when I visit bandung next time.
2015,AnastasiaE,a great night entertainment spot at bandung where you can walk around and meet people and take pictures. lots of cafes and attractions.
2015,AdiP,Painting Old Building Restaurant Clubs Bar Karaoke Museum Historical Street Well Maintained.
2015,BudiPrasetyo14,Braga is one of the most attractive spots here. a variety of cafes here. suitable for a place to gather with friends here. very interesting
2015,744tiva,location is good for a walk many attraction food and bars. quite good for a nightlife seeker and couples but I dont recommend from safety side.
2015,Lisnaadwi,I've never went to Braga before because I heard Braga was not a good place (even dirty) to hang out especially at night. It around 8 in the evening the closest place from the Hotel was Braga are so we went there. The are was nice clean and tidy. So many good Restaurants
2015,IndraMuhtadi,One of the site in Bandung city which would take you back in time 3 centuries ago. If it is not because of the too many cars passing by it would probably give you the reality sense that you are back on 1700's.  But it is OK you gotta keep up with time right?  This particular
2015,WilliamS,Dirty lots of people.... low class people. But this place somehow offers you that vintage feeling and there are some stores to fulfill your needs. There is also CamZone and its right up your alley
2015,bobsabran,Fun to find place to eat too bad a lot of smokers keep blowing the cigarettes causing quite pollution especially for children and pregnant women.
2015,IngeDewiK,This is a street full of cafes and restaurants you can just pick out to eat drink and hang out with friends or family. Food are good they often serve beer and wine. Nice to go at night as it can be a little too hot to walk there at daytime. Lots of bench along the street if
2015,IreneA,Actually this is the name of one of the street in Bandung. Many restaurant cafe bar even mall and hotels around this area. Beside of the culinary many people love to take picture around here because of the vintage architecture. But the negative thing is the parking lot.
2015,clemenciar,Just a standard food street. You can find different food types cakes and coffee. Located in the centre of the city
2015,Tony_Karner,Its like you are not in Bandung at all street was completely different. The only lack of interest was that there was nothing much to offer in the time we visited. Restaurants were not that much the city walk it self isn't finish yet I suppose. But we came there only to eat.
2015,macsimogong,Lots of nice looking cafes and restaurants to eat. Didnt manage to try the burger at the food truck. its nice to walk down the street n grab a cuppa coffee to people watch or catch up w friends. Alot of paintings and street arts sold here. Interesting street!
2015,ArifRahman,Last saturday I was going to Bandung & visit Jalan Braga wow amazing that it's totally different than I was here around 7 years a go  Jalan Braga is more likely Legian Bali very crowded a lot of bars & restaurant terilble traffic sepecially on weekend  The atmosphere of the
2015,romgozaimas,I have been to Braga many times both day and night. I have walked or passed through in a car during my visits to Bandung. Most of the locals are in favor of this place. I am not impressed with the area. I don't seem to get what the fuss is all about.  The streets buildings and
2015,RistiyatikhoA,Braga is nice place to eat many variations food but too annoying with loud of music. The great view of old building but the concept feel different now
2015,yeni,Braga is a well known street in Bandung and I like to take pictures there with family or friends. After that we can pick one of the many places there to eat or just hangout. I've tried SugaRush and Maison Bogerijen and both are nice places to eat and hang out.
2015,Aragos,This is an old part of Bandung City . We can see buildings in art-deco architecture. Nice bar and restaurant with many choices western and eastern food or even just for a cup of coffee or a glass of beer. There are 2 restaurant (braga permai and Sumber Hidangan) representing
2015,BragaArtCafe,Best street in bandung for relax chilling sightseeing. Its a tourist spot in Bandung. best for local and international tourists
2015,Salma30,a very nice street to walk by or just hanging around in a lot of great cafe. I like coming here in afternoon not too crowded :)
2015,Mikehen7,Just an ordinary roadway filled with shopping outlets for the shopping junkies.......Prices are average and there are some good bargains if you know where to look. A slight difference here in 1 of the aparrel outlet when making purchases the clothes sele ted by you are taken
2015,rinosimanjuntak,Used to be the major street of Bandung during the Dutch time this street has lost its charm during the last decade or so. Many stores have been closed and remained empty. However the new elected mayor has tried to revitalize the area and it started to gain its old charm back.
2015,Gustianda,This street very friendly for walk. At night you'll see good lightning from stores there. Also you can take a lot of good picture of view there
2015,epun,I 'm glad i had my stay at this street. You can get almost everything here. Food especially. Also there are a lot of cafe along this road. Which is a very nice place to hang out. This street also known for their art gallery. Local visiting this place because it's just a
2015,IreneTobing,So many peoples take photos here. Since I lived here now I enjoy the place. Still vintage. Picture of the old Bandung City.
2015,dinilint,I did my solo trip and just going around jalan braga. Love the ambiance the cafes the building. I can just sit down and relax in this street and feeling very comfy
2015,bennyc,Braga citywalk is very nice place in the afternoon you can see many of painter and photographer make a nice art.. but when the sun goes down you can see a beautiful romantic lights here very calm and you can enjoy a night life too in here.. you can sing in the bar playing
2015,ErikaG,It's the old part of Bandung so you can see some old traces of the Dutch era.  Best place to hang out relax and enjoy good foods and drinks especially in the evening. With the warm weather one can simply sit and enjoy a good drink and the atmosphere.  If you come by car
2015,AndyR,This is an area for tourists worth to visit during your trip to Bandung. First looked like nothing special but once you take pictures the results were awesome. Bring your camera and take pictures for the unforgettable moments!
2015,robertwesleyjr,At night this street so beautiful like at legian in Bali. Many restaurants with live music. If you want walk but you have car you can park at braga city walk.
2015,sachinis,Road is closed after somewhere around 8pm and it is open to dine drink walk dance enjoy etc.etc.
2015,barryf,Pleasant daytime stroll revealing some old Art Deco delights from the Dutch Colonial era - notably a former low-rise cinema and a brutal high-spired office building resembling a carpark. Start/end the stroll at the handsomely renovated Savoy-Homann hotel whose Art Deco design
2015,tree5,nice cafe nice pub and there are also art gallery and furniture gallery along the street. not so much for shopping though
2015,Shartanto,We passed Braga and spent several hours walking and hanging out in a Caffé. The ambient was so nice and the style of the buildings made us be able to memorize the Netherland colonial period. Such a nice historical street!
2015,NaufalAzizS,I came here for many things this is a place you can't miss if you go to bandung. Looks like old timer city but it's tidy and have much shops with affordable price.
2015,WisnuK,Come here at Saturday night and you will see great things here. Great restaurants with great food live music art gallery and beers! The great place to walk with your date at night.
2015,FaizalFaiz,Like at Kuta street Bali... nice place... awesome places... so many restaurant coffee shop food truck and also the hotels... many foreigners came here...
2015,CrystalNg,Read review about this place and went there by taxi it is a road with Art Deco buildings by two sides of the road which is quite interesting if you like Art Deco style. There is a Museum of Asian African but heard it closes at 4pm daily so didn't get to visit. There are also
2015,Mewiyanty,Braga St. is a nice road to visit my own favourite is the Braga Permai Bakery and lunch/afternoon tea/dinner at Braga Permai eatery. There are a few art-deco building facade that you can see here but they are not well-preserved. More stores and restaurants are opened but
2014,dee_karin,many 24hours shop and restaurant a little bit dark at night. but many people like to hang out there.
2015,unamaruna29,Old Cities Old Vintage Place Love to hangout in here when I had stay in Bandung  Even I just chill out in Circle K in Braga but really chill when saw a lot of people who visiting this street
2015,EllaS,saturday night car free day for 24 hours foodies junk food (but mostly are sausage?) harajuku style street stylist singer all are cool... :)
2015,Setyabudianto,It s one of historical street street in Bandung. Many old building still stand since dutch colonial era. Must visit while you visit Bandung. Hotels Night club Shops fine dining Antique art available here.
2015,PaulS,I've heard of Jalan Braga for years before I actually had a chance to see it for myself. Beside 3 new hotels and some well-known restaurants there is nothing much to see or experience on Jalan Braga. it was THE main part of old Bandung just within walking distance to the
2015,DinaR,The blend of old and new can be found in here. Many nice places to hang out to and they are cheap too. Well despite the traffic jam it still a nice place to visit
2015,MasJ-S39,Lots of change for the last 3 years the street make up building expansion and environtment set up. the authority has make a big change to towards the city decor without totally change the historial. Compare to experience walking the street in late 90's the crowd has
2015,TessaS,Thanks to local govenrment this street is very well managed. There are lots of place to hang out and restaurants (from asian to western food) that provide excellent taste of food.   However the street at night is at the most crowded thanks to the motorist who park their motor
2015,cinta_alex,nice street to walking around just on foot don't use your car because the street always crowded especially on the weekend.  So many cafe and restaurant at braga I think it will be comfort to have a cup of coffee while chit chat with friends.
2015,Ravikant,We stayed at Aston Braga hotel Bandung in August 2015. The Hotel is a 4-star property and has a sibling in the same premises - The Asto Fave hotel. Both these hotels are located on Jalan Braga. Closeby there is also the Braga Walk Mall. Not a great mall but equipped with basic
2015,devilioneeng,The street always crowded and getting more crowded in the weekend. The government let the building and the street as the same after the hystory pass by. But in case it could be more comfort to block this street for car free as we can walk through around.
2015,Terry,It's the hot spot at night with street long of local bars karaokes & disco mostly patronize by local young people. As a foreign tourist v found Hangover (a cafe pub) most pleasant & comfortable to hav a drink & chit chat. V went there twice during our 3 nights in Bandung.
2015,DC2florida,Indonesia can be a pedestrian's nightmare -- but this place is the exception. A great area to walk around with shop restaurants and interesting people (some in costumes!) wherever you look. Nice during the day or night.
2014,Prigel,The oldest street and trademark of Bandung full of old stores that survive until today. Is really nostalgic unfortunately the old buildings are not maintain but with the current Mayor I think the renovation or maintenance is happening. This street is often use as the center
2015,dwt991,This is the best place in bandung to hang out. Plenty of food and coffee. Some nice spots to go for a quiet drink and even a loud drink if your into that. Pubs clubs karaoke food and drink all within walking distance of each other.
2015,HaryP,nice part of City of Bandung.  The Old street has now been revamped but still keep its original art deco buildings.  Lots of restaurant ranging from Indonesia Asian and western cuisine
2015,AriM,Place for walking its call braga walk for that reason theres a lot painting seller a bar to drink and hangout a hostel (backpaker one) and a place for night photo.
2015,SiciliaV,If y'all visit Bandung must go to Braga Street and try Braga Permai Restaurant. Their foods is sooooooo good. The price 👌. Braga Permai est 1923. They have live music and playin music era 90's and 80's.
2015,DinaPuritaAJufri,Jalan Braga is best experienced on foot. The local artists peddling their artwork and the paved road that connects to the sidewalks is what makes this area interesting. Other than that its a bit of a mess as there's a bit of everything everywhere including unruly motorcycles
2015,AleafA,Didnt manage to stopped by.. but on our way to our hostel we passed by the road. It was beautiful. Should go there next timee for a photoshoot
2014,Darnel-HDI,Jalan Braga was famous street in Bandung. It is part of Bandung old town established during Dutch occupation. As many building have been renovated  now it not so attractive anymore.
2015,Mobile128438,My htl is within Jln Braga so every day n nite i'll b passing thr.  Nothing much to review this plc. Thr are few eateries both local m western a few pubs n few convenient stores tht open 24hrs. The  road itself is busy with traffic n very narrow. Many empty premises but they
2015,d-vid16,Love the ambience Love the architectures Love the historical spot Definitely my favorite place in Bandung..
2015,haekal,Well this is the road I go by every morning and it's always crowded with people. Too bad the sidewalks has been renovated and it's always been messed up due to it not being finished. The traffic is bad cars parked inappropriately so are motorcycles being parked on the
2015,L0vespell,It's a nice walk along the street and capture the old building and architecture. See the art displays and enjoy a cuppa at one of the many cafes.
2015,GKWR,Need to very carefully when crossing the roads as the motorists does not give way to pedestrians even at the designated crossing. Walkways are not even and no safety signages or barriers are place when works are being carried. Most of the shops are selling painting and many
2015,tripthewiser,Jalan Braga and its offshoots are such a contrast from the rest of Bandung in terms of architecture layout and traffic flow. Parts of it are heavily reminiscent of parts of Melbourne and Cape Town due to the obvious Western influence.  Finish off the night by visiting the
2015,hweegink,We visited Jalan Braga in the afternoon. Many shops bars and restaurants were closed or empty. Some colonial buildings but nothing really impressive.
2015,tonysprings,Must visit with friends/wife/girlfriend. Lots of bars and restaurants to cater for all tastes and an excellent night out.
2015,misscherry6,This street is one of the most neat and clean street in Bandung. The pedestrian walk is very neat with so many chairs. You can just sit and watch people passing by take some pictures. There are some restaurants and cafe also. Overall I really love this street it's diffeent
2015,farahfatin,A lot of restaurant and bar. Near to bandung train station and pasar baru. Braga citywalk is there. U can check in at favehotel n aston hotel cuz both of them inside the mall. Very convenient.
2015,Sigitpramono,The braga street was very popular in Dutch era. The west java government trying do a lot to restore the street and make popular again. There are some festivals which organized by government. The braga festival is most festival event and tourits can see many traditional things
2015,smurfzzz,Night life area with some restaurant and cafes. Not as lively as phuket though but one of the best in Bandung.
2015,NiaA,For some people who have plan to visit Bandung and love being in lively place like me I would happily reccommend Braga street. In Braga there are many restaurants. Some serve beer and alcohol. You can find many restaurants that serve great steak too. Don't forget to go to Braga
2015,HanselHan,Small street with many small shops. The centre of urban growth of Bandung with many historical buildings. It is also the heart of art in modern Bandung with a good number of shops selling beautiful and relatively cheap art pieces. Good place for sightseeing and taking in the
2015,Gr64Oz,Jalan Braga is worth a visit.  Some nice restaurants along the street.  Its a little run down but you should definitely go there at least once
2015,AkiaD,I just love the restaurants that serve best quality foods and drinks. There is also an old restaurant there serving the grandma's cooked foods. Lovely.
2015,AshleyK,I love this place close to the Fave Hotel Braga its a delight Very french / Italian and pariesian in its flavours. There are bars and eating houses everywhere I loved the Lamp Posts and the round ship Ballast balls which line the streets. We have had some of the best food
2014,SaktiRMSitindaon,Its a great place to visit in a modern city. easy access for tranportation. its a street with an old buildings. There is so much food to explore. There is a mall too if you like to watch a movie or just mall-walking. There is a painting store. Good place to hunting for a good
